,RAIN_inverse,T.MAX_3,T.MAX_2,T.MAX,T.MAX_T.MIN,T.MIN_2,T.MIN_3,T.MIN
1485,0.009813542688910696,3723.875,240.25,15.5,114.7,54.760000000000005,405.22400000000005,7.4
1005,0.01,2985.9840000000004,207.36,14.4,86.4,36.0,216.0,6.0
1228,0.01,3581.5770000000007,234.09000000000003,15.3,82.62,29.160000000000004,157.46400000000003,5.4
3541,0.0099601593625498,3176.5229999999997,216.08999999999997,14.7,104.36999999999999,50.41,357.91099999999994,7.1
4524,0.01,14886.936000000003,605.1600000000001,24.6,282.90000000000003,132.25,1520.875,11.5
3326,0.01,1191.0159999999998,112.36,10.6,-7.419999999999999,0.48999999999999994,-0.3429999999999999,-0.7
4872,0.01,5268.0239999999985,302.75999999999993,17.4,128.76,54.760000000000005,405.22400000000005,7.4
4251,0.00919963201471941,2863.2879999999996,201.64,14.2,112.17999999999999,62.410000000000004,493.03900000000004,7.9
1954,0.009643201542912247,6331.625,342.25,18.5,157.25,72.25,614.125,8.5
4863,0.009861932938856016,5177.717000000001,299.29,17.3,136.67000000000002,62.410000000000004,493.03900000000004,7.9
331,0.01,125.0,25.0,5.0,-13.5,7.290000000000001,-19.683000000000003,-2.7
2986,0.009950248756218905,857.375,90.25,9.5,9.5,1.0,1.0,1.0
1125,0.009784735812133072,6859.0,361.0,19.0,193.79999999999998,104.03999999999999,1061.2079999999999,10.2
4300,0.01,1331.0,121.0,11.0,96.80000000000001,77.44000000000001,681.4720000000002,8.8
260,0.009319664492078286,3723.875,240.25,15.5,213.9,190.44000000000003,2628.0720000000006,13.8
325,0.01,85.18400000000003,19.360000000000003,4.4,-11.880000000000003,7.290000000000001,-19.683000000000003,-2.7
3344,0.01,857.375,90.25,9.5,-5.7,0.36,-0.21599999999999997,-0.6
2609,0.00998003992015968,1815.8479999999997,148.83999999999997,12.2,-10.98,0.81,-0.7290000000000001,-0.9
4656,0.00998003992015968,614.125,72.25,8.5,-17.85,4.41,-9.261000000000001,-2.1
3158,0.009823182711198428,5359.375,306.25,17.5,124.25,50.41,357.91099999999994,7.1
3870,0.00998003992015968,1906.6240000000003,153.76000000000002,12.4,64.48,27.040000000000003,140.608,5.2
1368,0.01,614.125,72.25,8.5,29.75,12.25,42.875,3.5
3577,0.01,343.0,49.0,7.0,21.0,9.0,27.0,3.0
1834,0.0099601593625498,729.0,81.0,9.0,39.6,19.360000000000003,85.18400000000003,4.4
5174,0.009784735812133072,9800.343999999997,457.9599999999999,21.4,239.67999999999998,125.43999999999998,1404.9279999999997,11.2
2206,0.01,9800.343999999997,457.9599999999999,21.4,346.67999999999995,262.44,4251.527999999999,16.2
478,0.01,11697.082999999999,515.29,22.7,240.61999999999998,112.36,1191.0159999999998,10.6
600,0.0091324200913242,1442.8970000000002,127.69000000000001,11.3,30.510000000000005,7.290000000000001,19.683000000000003,2.7
778,0.009910802775024777,1331.0,121.0,11.0,60.5,30.25,166.375,5.5
4775,0.01,3048.625,210.25,14.5,139.2,92.16,884.7359999999999,9.6
3149,0.01,5359.375,306.25,17.5,245.0,196.0,2744.0,14.0
1322,0.009689922480620155,2744.0,196.0,14.0,109.2,60.839999999999996,474.55199999999996,7.8
1097,0.00992063492063492,2985.9840000000004,207.36,14.4,110.88000000000001,59.290000000000006,456.533,7.7
702,0.009910802775024777,3375.0,225.0,15.0,126.0,70.56,592.7040000000001,8.4
54,0.009699321047526674,1030.301,102.00999999999999,10.1,48.48,23.04,110.59199999999998,4.8
4536,0.01,7880.598999999998,396.00999999999993,19.9,246.76,153.76000000000002,1906.6240000000003,12.4
2535,0.009940357852882704,7529.536000000002,384.1600000000001,19.6,258.72,174.23999999999998,2299.968,13.2
1744,0.009930486593843098,512.0,64.0,8.0,20.0,6.25,15.625,2.5
4488,0.009699321047526674,6434.856000000002,345.96000000000004,18.6,217.62,136.89,1601.6129999999996,11.7
2002,0.01,1000.0,100.0,10.0,75.0,56.25,421.875,7.5
725,0.01,7529.536000000002,384.1600000000001,19.6,205.8,110.25,1157.625,10.5
20,0.0091324200913242,148.87699999999998,28.09,5.3,18.02,11.559999999999999,39.303999999999995,3.4
1383,0.01,729.0,81.0,9.0,38.699999999999996,18.49,79.50699999999999,4.3
657,0.009718172983479106,2048.383,161.29,12.7,55.88,19.360000000000003,85.18400000000003,4.4
2912,0.009940357852882704,1331.0,121.0,11.0,90.19999999999999,67.24,551.3679999999998,8.2
1047,0.009505703422053232,3796.4159999999997,243.35999999999999,15.6,90.47999999999999,33.64,195.112,5.8
4040,0.009852216748768473,941.1920000000002,96.04000000000002,9.8,57.82000000000001,34.81,205.37900000000005,5.9
2647,0.009523809523809525,1124.864,108.16000000000001,10.4,33.28,10.240000000000002,32.76800000000001,3.2
2879,0.01,1092.7270000000003,106.09000000000002,10.3,37.080000000000005,12.96,46.656000000000006,3.6
312,0.01,166.375,30.25,5.5,25.299999999999997,21.159999999999997,97.33599999999998,4.6
3877,0.01,1953.125,156.25,12.5,50.0,16.0,64.0,4.0
2107,0.01,262.14400000000006,40.96000000000001,6.4,-10.240000000000002,2.5600000000000005,-4.096000000000001,-1.6
3961,0.009560229445506692,884.7359999999999,92.16,9.6,52.8,30.25,166.375,5.5
2570,0.009900990099009901,3944.3120000000004,249.64000000000001,15.8,139.04000000000002,77.44000000000001,681.4720000000002,8.8
3290,0.01,1191.0159999999998,112.36,10.6,71.02,44.89,300.76300000000003,6.7
2294,0.009970089730807577,97.33599999999998,21.159999999999997,4.6,-36.8,64.0,-512.0,-8.0
2092,0.00999000999000999,27.0,9.0,3.0,-21.0,49.0,-343.0,-7.0
1274,0.00999000999000999,7762.392000000001,392.04,19.8,237.60000000000002,144.0,1728.0,12.0
2501,0.01,5359.375,306.25,17.5,141.75,65.61,531.4409999999999,8.1
4936,0.009970089730807577,125.0,25.0,5.0,-10.0,4.0,-8.0,-2.0
4574,0.009940357852882704,1481.544,129.96,11.4,31.919999999999998,7.839999999999999,21.951999999999995,2.8
369,0.00999000999000999,1000.0,100.0,10.0,17.0,2.8899999999999997,4.912999999999999,1.7
2422,0.009784735812133072,5735.338999999999,320.40999999999997,17.9,195.10999999999999,118.81,1295.0290000000002,10.9
781,0.0099601593625498,1815.8479999999997,148.83999999999997,12.2,109.8,81.0,729.0,9.0
1506,0.009643201542912247,2146.6890000000003,166.41,12.9,20.64,2.5600000000000005,4.096000000000001,1.6
397,0.01,373.24800000000005,51.84,7.2,25.2,12.25,42.875,3.5
2581,0.00999000999000999,405.22400000000005,54.760000000000005,7.4,22.200000000000003,9.0,27.0,3.0
192,0.01,6128.487000000001,334.89000000000004,18.3,203.13,123.21,1367.6309999999999,11.1
2127,0.00992063492063492,1643.0320000000004,139.24,11.8,89.68,57.76,438.97599999999994,7.6
2662,0.009578544061302681,658.5029999999998,75.68999999999998,8.7,52.199999999999996,36.0,216.0,6.0
5158,0.01,8615.125,420.25,20.5,166.04999999999998,65.61,531.4409999999999,8.1
1906,0.01,11390.625,506.25,22.5,348.75,240.25,3723.875,15.5
1319,0.009689922480620155,2406.1040000000003,179.56,13.4,75.03999999999999,31.359999999999996,175.61599999999996,5.6
1623,0.009891196834817014,2863.2879999999996,201.64,14.2,142.0,100.0,1000.0,10.0
2598,0.00998003992015968,830.5840000000001,88.36000000000001,9.4,52.64,31.359999999999996,175.61599999999996,5.6
1973,0.01,6229.503999999999,338.55999999999995,18.4,226.32,151.29000000000002,1860.8670000000004,12.3
1655,0.009328358208955223,1124.864,108.16000000000001,10.4,74.88000000000001,51.84,373.24800000000005,7.2
5253,0.01,2803.221,198.81,14.1,43.71,9.610000000000001,29.791000000000004,3.1
1080,0.009823182711198428,493.03900000000004,62.410000000000004,7.9,-28.44,12.96,-46.656000000000006,-3.6
4087,0.01,2146.6890000000003,166.41,12.9,33.54,6.760000000000001,17.576,2.6
3810,0.01,5832.0,324.0,18.0,171.0,90.25,857.375,9.5
2722,0.01,4096.0,256.0,16.0,86.4,29.160000000000004,157.46400000000003,5.4
3659,0.00992063492063492,704.969,79.21000000000001,8.9,40.94,21.159999999999997,97.33599999999998,4.6
3919,0.00927643784786642,512.0,64.0,8.0,19.2,5.76,13.823999999999998,2.4
432,0.009310986964618248,1367.6309999999999,123.21,11.1,36.629999999999995,10.889999999999999,35.937,3.3
2090,0.01,5.832000000000001,3.24,1.8,-10.8,36.0,-216.0,-6.0
3992,0.01,571.7870000000001,68.89000000000001,8.3,42.33,26.009999999999998,132.65099999999998,5.1
277,0.01,1225.0429999999997,114.48999999999998,10.7,26.75,6.25,15.625,2.5
1396,0.01,421.875,56.25,7.5,25.5,11.559999999999999,39.303999999999995,3.4
3184,0.01,3511.8079999999995,231.04,15.2,135.28,79.21000000000001,704.969,8.9
2195,0.009416195856873822,4826.808999999998,285.60999999999996,16.9,179.14,112.36,1191.0159999999998,10.6
4000,0.01,804.3570000000002,86.49000000000001,9.3,28.830000000000002,9.610000000000001,29.791000000000004,3.1
4255,0.009813542688910696,2146.6890000000003,166.41,12.9,20.64,2.5600000000000005,4.096000000000001,1.6
2938,0.00927643784786642,614.125,72.25,8.5,51.0,36.0,216.0,6.0
3890,0.01,1331.0,121.0,11.0,44.0,16.0,64.0,4.0
2274,0.01,125.0,25.0,5.0,9.5,3.61,6.858999999999999,1.9
2226,0.009940357852882704,12167.0,529.0,23.0,414.0,324.0,5832.0,18.0
2619,0.00968054211035818,238.32800000000003,38.440000000000005,6.2,4.960000000000001,0.6400000000000001,0.5120000000000001,0.8
5240,0.009174311926605505,5000.211000000001,292.41,17.1,188.10000000000002,121.0,1331.0,11.0
4155,0.01,16974.592999999997,660.49,25.7,336.66999999999996,171.60999999999999,2248.091,13.1
468,0.00999000999000999,1225.0429999999997,114.48999999999998,10.7,96.3,81.0,729.0,9.0
125,0.01,2406.1040000000003,179.56,13.4,40.2,9.0,27.0,3.0
1360,0.00999000999000999,1191.0159999999998,112.36,10.6,59.35999999999999,31.359999999999996,175.61599999999996,5.6
2995,0.01,1404.9279999999997,125.43999999999998,11.2,4.4799999999999995,0.16000000000000003,0.06400000000000002,0.4
4071,0.01,4019.679,252.81,15.9,104.94,43.559999999999995,287.496,6.6
5178,0.009823182711198428,5451.776000000002,309.76000000000005,17.6,176.0,100.0,1000.0,10.0
5020,0.009794319294809012,1000.0,100.0,10.0,33.0,10.889999999999999,35.937,3.3
2184,0.01,4330.747,265.69,16.3,138.55,72.25,614.125,8.5
2026,0.009689922480620155,2197.0,169.0,13.0,140.4,116.64000000000001,1259.7120000000002,10.8
2881,0.009950248756218905,614.125,72.25,8.5,24.65,8.41,24.389,2.9
3381,0.009157509157509158,1191.0159999999998,112.36,10.6,72.08,46.239999999999995,314.43199999999996,6.8
2349,0.01,343.0,49.0,7.0,-5.6000000000000005,0.6400000000000001,-0.5120000000000001,-0.8
1026,0.009910802775024777,2985.9840000000004,207.36,14.4,90.72,39.69,250.04699999999997,6.3
3161,0.00998003992015968,2744.0,196.0,14.0,61.60000000000001,19.360000000000003,85.18400000000003,4.4
1330,0.01,1157.625,110.25,10.5,13.65,1.6900000000000002,2.197,1.3
1108,0.01,1815.8479999999997,148.83999999999997,12.2,87.84,51.84,373.24800000000005,7.2
3619,0.009699321047526674,551.3679999999998,67.24,8.2,44.28,29.160000000000004,157.46400000000003,5.4
2309,0.0099601593625498,614.125,72.25,8.5,45.900000000000006,29.160000000000004,157.46400000000003,5.4
3637,0.009242144177449167,614.125,72.25,8.5,25.5,9.0,27.0,3.0
3723,0.00992063492063492,1191.0159999999998,112.36,10.6,53.0,25.0,125.0,5.0
5247,0.01,2000.3759999999997,158.76,12.6,107.1,72.25,614.125,8.5
3185,0.01,4826.808999999998,285.60999999999996,16.9,184.20999999999998,118.81,1295.0290000000002,10.9
2876,0.01,4330.747,265.69,16.3,156.48,92.16,884.7359999999999,9.6
3679,0.009970089730807577,729.0,81.0,9.0,-19.8,4.840000000000001,-10.648000000000003,-2.2
4146,0.01,7414.875,380.25,19.5,234.0,144.0,1728.0,12.0
1200,0.01,2248.091,171.60999999999999,13.1,-7.859999999999999,0.36,-0.21599999999999997,-0.6
5087,0.009950248756218905,456.533,59.290000000000006,7.7,47.74,38.440000000000005,238.32800000000003,6.2
320,0.00968054211035818,2406.1040000000003,179.56,13.4,121.94,82.80999999999999,753.5709999999999,9.1
708,0.01,5451.776000000002,309.76000000000005,17.6,212.96,146.41,1771.561,12.1
3955,0.01,2197.0,169.0,13.0,58.5,20.25,91.125,4.5
4660,0.00999000999000999,1295.0290000000002,118.81,10.9,33.79,9.610000000000001,29.791000000000004,3.1
2407,0.01,1481.544,129.96,11.4,93.47999999999999,67.24,551.3679999999998,8.2
4675,0.009523809523809525,681.4720000000002,77.44000000000001,8.8,46.64,28.09,148.87699999999998,5.3
4274,0.00999000999000999,250.04699999999997,39.69,6.3,28.349999999999998,20.25,91.125,4.5
4793,0.0099601593625498,5929.741000000002,327.61000000000007,18.1,124.89000000000001,47.61000000000001,328.50900000000007,6.9
1626,0.009380863039399626,6331.625,342.25,18.5,242.35,171.60999999999999,2248.091,13.1
3318,0.00998003992015968,1092.7270000000003,106.09000000000002,10.3,35.02,11.559999999999999,39.303999999999995,3.4
1779,0.01,884.7359999999999,92.16,9.6,-14.399999999999999,2.25,-3.375,-1.5
824,0.009208103130755065,1481.544,129.96,11.4,83.22,53.29,389.017,7.3
4927,0.009389671361502348,4019.679,252.81,15.9,133.56,70.56,592.7040000000001,8.4
5024,0.00973709834469328,1000.0,100.0,10.0,51.0,26.009999999999998,132.65099999999998,5.1
3731,0.009871668311944718,1481.544,129.96,11.4,79.8,49.0,343.0,7.0
4018,0.009689922480620155,729.0,81.0,9.0,3.6,0.16000000000000003,0.06400000000000002,0.4
3013,0.009541984732824428,1442.8970000000002,127.69000000000001,11.3,89.27000000000001,62.410000000000004,493.03900000000004,7.9
1645,0.009891196834817014,2685.619,193.21,13.9,120.92999999999999,75.68999999999998,658.5029999999998,8.7
4752,0.00975609756097561,1225.0429999999997,114.48999999999998,10.7,38.519999999999996,12.96,46.656000000000006,3.6
1942,0.01,4574.296000000001,275.56000000000006,16.6,215.8,169.0,2197.0,13.0
2163,0.009624639076034648,5268.0239999999985,302.75999999999993,17.4,170.52,96.04000000000002,941.1920000000002,9.8
1044,0.009940357852882704,2924.2070000000003,204.49,14.3,112.97000000000001,62.410000000000004,493.03900000000004,7.9
2141,0.01,1771.561,146.41,12.1,104.05999999999999,73.96,636.0559999999999,8.6
87,0.01,1092.7270000000003,106.09000000000002,10.3,53.56,27.040000000000003,140.608,5.2
2975,0.01,636.0559999999999,73.96,8.6,38.699999999999996,20.25,91.125,4.5
2518,0.01,6967.871000000002,364.81000000000006,19.1,240.66000000000003,158.76,2000.3759999999997,12.6
382,0.009478672985781991,46.656000000000006,12.96,3.6,-1.8,0.25,-0.125,-0.5
1468,0.01,1728.0,144.0,12.0,62.400000000000006,27.040000000000003,140.608,5.2
4247,0.009900990099009901,1225.0429999999997,114.48999999999998,10.7,93.08999999999999,75.68999999999998,658.5029999999998,8.7
2568,0.009416195856873822,1728.0,144.0,12.0,76.80000000000001,40.96000000000001,262.14400000000006,6.4
4393,0.00980392156862745,1771.561,146.41,12.1,26.62,4.840000000000001,10.648000000000003,2.2
2515,0.009615384615384616,6128.487000000001,334.89000000000004,18.3,186.66,104.03999999999999,1061.2079999999999,10.2
2346,0.009624639076034648,238.32800000000003,38.440000000000005,6.2,-12.4,4.0,-8.0,-2.0
912,0.01,4330.747,265.69,16.3,71.72000000000001,19.360000000000003,85.18400000000003,4.4
3704,0.01,1953.125,156.25,12.5,67.5,29.160000000000004,157.46400000000003,5.4
1218,0.00998003992015968,1061.2079999999999,104.03999999999999,10.2,72.41999999999999,50.41,357.91099999999994,7.1
485,0.00927643784786642,4741.6320000000005,282.24,16.8,137.76,67.24,551.3679999999998,8.2
3827,0.01,5359.375,306.25,17.5,166.25,90.25,857.375,9.5
2591,0.009587727708533078,2406.1040000000003,179.56,13.4,121.94,82.80999999999999,753.5709999999999,9.1
4221,0.009970089730807577,1560.896,134.56,11.6,25.52,4.840000000000001,10.648000000000003,2.2
2835,0.01,6859.0,361.0,19.0,163.4,73.96,636.0559999999999,8.6
5147,0.009823182711198428,4741.6320000000005,282.24,16.8,221.76,174.23999999999998,2299.968,13.2
3324,0.01,857.375,90.25,9.5,17.1,3.24,5.832000000000001,1.8
3216,0.009746588693957116,4492.125,272.25,16.5,150.15,82.80999999999999,753.5709999999999,9.1
2630,0.01,704.969,79.21000000000001,8.9,55.18000000000001,38.440000000000005,238.32800000000003,6.2
726,0.01,9393.931000000002,445.21000000000004,21.1,280.63000000000005,176.89000000000001,2352.637,13.3
2727,0.01,3112.136,213.16,14.6,150.38,106.09000000000002,1092.7270000000003,10.3
4885,0.009823182711198428,6229.503999999999,338.55999999999995,18.4,213.43999999999997,134.56,1560.896,11.6
4115,0.01,8242.408,408.03999999999996,20.2,199.98,98.01,970.2990000000001,9.9
4914,0.01,2571.3529999999996,187.68999999999997,13.7,127.41,86.49000000000001,804.3570000000002,9.3
5210,0.009881422924901186,10503.458999999997,479.60999999999996,21.9,289.08,174.23999999999998,2299.968,13.2
5290,0.009718172983479106,1191.0159999999998,112.36,10.6,53.0,25.0,125.0,5.0
1437,0.009950248756218905,1000.0,100.0,10.0,22.0,4.840000000000001,10.648000000000003,2.2
2339,0.009823182711198428,438.97599999999994,57.76,7.6,12.16,2.5600000000000005,4.096000000000001,1.6
1590,0.009794319294809012,5088.447999999999,295.84,17.2,180.6,110.25,1157.625,10.5
3649,0.009569377990430622,512.0,64.0,8.0,24.8,9.610000000000001,29.791000000000004,3.1
5146,0.00968054211035818,5735.338999999999,320.40999999999997,17.9,198.68999999999997,123.21,1367.6309999999999,11.1
4100,0.01,9528.127999999999,449.44,21.2,309.52,213.16,3112.136,14.6
1085,0.01,3375.0,225.0,15.0,0.0,0.0,0.0,0.0
1385,0.00968054211035818,1331.0,121.0,11.0,90.19999999999999,67.24,551.3679999999998,8.2
1467,0.009970089730807577,1953.125,156.25,12.5,53.75,18.49,79.50699999999999,4.3
5300,0.00999000999000999,328.50900000000007,47.61000000000001,6.9,-24.150000000000002,12.25,-42.875,-3.5
1812,0.01,830.5840000000001,88.36000000000001,9.4,-14.100000000000001,2.25,-3.375,-1.5
522,0.01,3723.875,240.25,15.5,162.75,110.25,1157.625,10.5
4975,0.009813542688910696,704.969,79.21000000000001,8.9,23.14,6.760000000000001,17.576,2.6
514,0.01,5545.232999999999,313.28999999999996,17.7,184.08,108.16000000000001,1124.864,10.4
2181,0.01,2515.4559999999997,184.95999999999998,13.6,81.6,36.0,216.0,6.0
1697,0.009852216748768473,438.97599999999994,57.76,7.6,-26.599999999999998,12.25,-42.875,-3.5
3680,0.00973709834469328,1728.0,144.0,12.0,24.0,4.0,8.0,2.0
5208,0.009727626459143969,7762.392000000001,392.04,19.8,243.54000000000002,151.29000000000002,1860.8670000000004,12.3
3031,0.01,1191.0159999999998,112.36,10.6,63.599999999999994,36.0,216.0,6.0
2744,0.00998003992015968,2628.0720000000006,190.44000000000003,13.8,126.96,84.63999999999999,778.6879999999999,9.2
2303,0.009433962264150943,1442.8970000000002,127.69000000000001,11.3,51.98,21.159999999999997,97.33599999999998,4.6
1743,0.009813542688910696,1643.0320000000004,139.24,11.8,128.62,118.81,1295.0290000000002,10.9
488,0.00984251968503937,6229.503999999999,338.55999999999995,18.4,228.16,153.76000000000002,1906.6240000000003,12.4
4082,0.01,7529.536000000002,384.1600000000001,19.6,133.28,46.239999999999995,314.43199999999996,6.8
2202,0.01,6229.503999999999,338.55999999999995,18.4,154.56,70.56,592.7040000000001,8.4
2310,0.009746588693957116,941.1920000000002,96.04000000000002,9.8,24.5,6.25,15.625,2.5
4604,0.009523809523809525,1520.875,132.25,11.5,83.95,53.29,389.017,7.3
2692,0.009784735812133072,1331.0,121.0,11.0,77.0,49.0,343.0,7.0
3201,0.01,1000.0,100.0,10.0,57.0,32.49,185.193,5.7
1869,0.01,8615.125,420.25,20.5,205.0,100.0,1000.0,10.0
4546,0.01,3442.9509999999996,228.01,15.1,25.669999999999998,2.8899999999999997,4.912999999999999,1.7
1591,0.01,4913.0,289.0,17.0,204.0,144.0,1728.0,12.0
3416,0.00998003992015968,8242.408,408.03999999999996,20.2,274.71999999999997,184.95999999999998,2515.4559999999997,13.6
3683,0.01,804.3570000000002,86.49000000000001,9.3,37.2,16.0,64.0,4.0
566,0.01,2097.1520000000005,163.84000000000003,12.8,51.2,16.0,64.0,4.0
1164,0.009900990099009901,2406.1040000000003,179.56,13.4,125.96000000000001,88.36000000000001,830.5840000000001,9.4
2442,0.01,9129.328999999998,436.80999999999995,20.9,273.78999999999996,171.60999999999999,2248.091,13.1
44,0.01,1601.6129999999996,136.89,11.7,51.480000000000004,19.360000000000003,85.18400000000003,4.4
548,0.01,4173.281000000001,259.21000000000004,16.1,161.0,100.0,1000.0,10.0
3413,0.01,8365.427000000001,412.09000000000003,20.3,217.20999999999998,114.48999999999998,1225.0429999999997,10.7
2251,0.00998003992015968,729.0,81.0,9.0,39.6,19.360000000000003,85.18400000000003,4.4
4303,0.009881422924901186,1685.159,141.61,11.9,28.56,5.76,13.823999999999998,2.4
652,0.01,1061.2079999999999,104.03999999999999,10.2,0.0,0.0,0.0,0.0
5074,0.009606147934678195,912.6729999999998,94.08999999999999,9.7,52.38,29.160000000000004,157.46400000000003,5.4
121,0.00998003992015968,10793.861000000003,488.4100000000001,22.1,112.71,26.009999999999998,132.65099999999998,5.1
1900,0.00999000999000999,5359.375,306.25,17.5,218.75,156.25,1953.125,12.5
1320,0.009852216748768473,2460.375,182.25,13.5,116.1,73.96,636.0559999999999,8.6
1177,0.009861932938856016,1601.6129999999996,136.89,11.7,70.19999999999999,36.0,216.0,6.0
302,0.009950248756218905,571.7870000000001,68.89000000000001,8.3,50.63,37.209999999999994,226.98099999999997,6.1
4622,0.009950248756218905,456.533,59.290000000000006,7.7,4.62,0.36,0.21599999999999997,0.6
1374,0.01,941.1920000000002,96.04000000000002,9.8,21.560000000000002,4.840000000000001,10.648000000000003,2.2
4459,0.009900990099009901,7077.887999999999,368.64,19.2,240.0,156.25,1953.125,12.5
4516,0.01,13312.052999999998,561.6899999999999,23.7,246.48,108.16000000000001,1124.864,10.4
737,0.01,3375.0,225.0,15.0,132.0,77.44000000000001,681.4720000000002,8.8
3602,0.00998003992015968,1331.0,121.0,11.0,16.5,2.25,3.375,1.5
5125,0.01,5639.752,316.84000000000003,17.8,153.08,73.96,636.0559999999999,8.6
2234,0.01,9800.343999999997,457.9599999999999,21.4,288.9,182.25,2460.375,13.5
5268,0.01,3241.7920000000004,219.04000000000002,14.8,173.16,136.89,1601.6129999999996,11.7
2903,0.01,592.7040000000001,70.56,8.4,25.200000000000003,9.0,27.0,3.0
5032,0.00992063492063492,1225.0429999999997,114.48999999999998,10.7,83.46,60.839999999999996,474.55199999999996,7.8
4481,0.0099601593625498,7077.887999999999,368.64,19.2,276.48,207.36,2985.9840000000004,14.4
3495,0.009970089730807577,5088.447999999999,295.84,17.2,213.28,153.76000000000002,1906.6240000000003,12.4
3038,0.009881422924901186,2985.9840000000004,207.36,14.4,89.28,38.440000000000005,238.32800000000003,6.2
2921,0.01,2000.3759999999997,158.76,12.6,123.48,96.04000000000002,941.1920000000002,9.8
2534,0.01,4913.0,289.0,17.0,183.60000000000002,116.64000000000001,1259.7120000000002,10.8
1023,0.00984251968503937,1124.864,108.16000000000001,10.4,64.48,38.440000000000005,238.32800000000003,6.2
1101,0.01,1030.301,102.00999999999999,10.1,-17.169999999999998,2.8899999999999997,-4.912999999999999,-1.7
2927,0.009950248756218905,287.496,43.559999999999995,6.6,33.66,26.009999999999998,132.65099999999998,5.1
2924,0.009861932938856016,1259.7120000000002,116.64000000000001,10.8,112.32000000000001,108.16000000000001,1124.864,10.4
1492,0.009861932938856016,1685.159,141.61,11.9,22.61,3.61,6.858999999999999,1.9
2809,0.01,5088.447999999999,295.84,17.2,196.07999999999998,129.96,1481.544,11.4
4502,0.01,7762.392000000001,392.04,19.8,255.42000000000002,166.41,2146.6890000000003,12.9
4483,0.009861932938856016,8615.125,420.25,20.5,287.0,196.0,2744.0,14.0
4601,0.009950248756218905,551.3679999999998,67.24,8.2,37.71999999999999,21.159999999999997,97.33599999999998,4.6
1894,0.01,6229.503999999999,338.55999999999995,18.4,147.2,64.0,512.0,8.0
2890,0.009871668311944718,39.303999999999995,11.559999999999999,3.4,3.06,0.81,0.7290000000000001,0.9
2946,0.009624639076034648,1860.8670000000004,151.29000000000002,12.3,99.63,65.61,531.4409999999999,8.1
4041,0.00980392156862745,658.5029999999998,75.68999999999998,8.7,8.7,1.0,1.0,1.0
1841,0.009813542688910696,2744.0,196.0,14.0,49.0,12.25,42.875,3.5
2370,0.009871668311944718,1643.0320000000004,139.24,11.8,63.720000000000006,29.160000000000004,157.46400000000003,5.4
980,0.01,6128.487000000001,334.89000000000004,18.3,203.13,123.21,1367.6309999999999,11.1
2925,0.009930486593843098,314.43199999999996,46.239999999999995,6.8,37.4,30.25,166.375,5.5
1180,0.009930486593843098,1191.0159999999998,112.36,10.6,24.38,5.289999999999999,12.166999999999998,2.3
2233,0.01,8365.427000000001,412.09000000000003,20.3,162.4,64.0,512.0,8.0
669,0.009689922480620155,3511.8079999999995,231.04,15.2,133.76,77.44000000000001,681.4720000000002,8.8
685,0.009606147934678195,1560.896,134.56,11.6,6.96,0.36,0.21599999999999997,0.6
3869,0.00984251968503937,1404.9279999999997,125.43999999999998,11.2,67.19999999999999,36.0,216.0,6.0
4294,0.009624639076034648,1601.6129999999996,136.89,11.7,111.14999999999999,90.25,857.375,9.5
1786,0.009861932938856016,389.017,53.29,7.3,18.25,6.25,15.625,2.5
4681,0.009813542688910696,238.32800000000003,38.440000000000005,6.2,29.14,22.090000000000003,103.82300000000001,4.7
3391,0.01,1815.8479999999997,148.83999999999997,12.2,32.94,7.290000000000001,19.683000000000003,2.7
1856,0.01,7189.057000000001,372.49,19.3,223.88,134.56,1560.896,11.6
1232,0.01,5929.741000000002,327.61000000000007,18.1,182.81,102.00999999999999,1030.301,10.1
4127,0.01,9528.127999999999,449.44,21.2,269.23999999999995,161.29,2048.383,12.7
4979,0.009871668311944718,614.125,72.25,8.5,-25.5,9.0,-27.0,-3.0
2258,0.01,15.625,6.25,2.5,-1.5,0.36,-0.21599999999999997,-0.6
764,0.01,373.24800000000005,51.84,7.2,0.7200000000000001,0.010000000000000002,0.0010000000000000002,0.1
489,0.009813542688910696,7762.392000000001,392.04,19.8,186.12,88.36000000000001,830.5840000000001,9.4
297,0.01,636.0559999999999,73.96,8.6,-13.76,2.5600000000000005,-4.096000000000001,-1.6
811,0.01,185.193,32.49,5.7,1.71,0.09,0.026999999999999996,0.3
3620,0.009891196834817014,1481.544,129.96,11.4,50.160000000000004,19.360000000000003,85.18400000000003,4.4
4569,0.009881422924901186,1906.6240000000003,153.76000000000002,12.4,50.839999999999996,16.81,68.92099999999998,4.1
887,0.01,7301.383999999998,376.35999999999996,19.4,128.04,43.559999999999995,287.496,6.6
1281,0.00980392156862745,3723.875,240.25,15.5,193.75,156.25,1953.125,12.5
3774,0.01,5177.717000000001,299.29,17.3,211.06,148.83999999999997,1815.8479999999997,12.2
1832,0.009689922480620155,830.5840000000001,88.36000000000001,9.4,42.300000000000004,20.25,91.125,4.5
886,0.01,6539.2029999999995,349.69,18.7,198.22,112.36,1191.0159999999998,10.6
4394,0.009852216748768473,1728.0,144.0,12.0,55.199999999999996,21.159999999999997,97.33599999999998,4.6
2802,0.01,5268.0239999999985,302.75999999999993,17.4,139.2,64.0,512.0,8.0
374,0.01,941.1920000000002,96.04000000000002,9.8,37.24,14.44,54.87199999999999,3.8
